data_publicacao,titulo,link
2023-09-01 07:00:00,"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias - G1",https://news.google.com/rss/articles/CBMilAJBVV95cUxQZmd6b2FJZEpCUXBVbDJtUzV1cGRYMXRudjFVdlg5MW44OGotSnE3MlpubUxmR3Q3QkU4QzRkU3pDRlNqa0hUNS0wRGtHVlVzS01qc0x1LV8zRFhDM01WbzZrOTVtc3VKa3NZNTVKQVpRaEdmZnhZeVpKdmxxeUx6ZTE2RmFrang4dzRuQWJjbTRWYk91aElMbXhoMDhOMVZqR09xM1hPclBrdzN6dGpGVFg5YWpISlRIcjBVYzlqc0d1WDY1ZUNzV1hOT1ZRX090eXVMQW5mbmxHSnloSEFOSWYzbnFJdEpOVTZ3a3k1SDZlTzdabnRkWFJBeUxZYUtWV0VSd1NVTlNScGp3SkE5LUZkX1_SAaMCQVVfeXFMTzZFRW1mY012VUhDOVhVLWlvT0cxUUE5MFNpX20xRnFlanoxNUhnSkdhRXBwQU85YjByeU5Lc1B0eXJwUDY1WmZtNVRZTFN6WVE5ckVOejJSc0dlYjN2ZVdubGNoZ0FpQzQtcFNXM1RUVUEwbV9jU0d2cXJ0bURUcDVXUHdXbjRQSVJjaGQxUjVFaVZSanVqRzEyWmVsRlo5dk10NmFzWEJrbDNVQUZOd3U3am4wNkF5LS0tMldFMFpDVWFvbHdVV1ZvRFFmbXE4R1pOYWp2RFlndFFPUDA0SUUyVjVabU9MMFhPdGtCQXItbXY1aUk5cG40VFFOWXl5WUpQbFZXNTcwQXFiTHR4dWZQNFFFckRxN1V1bFNNMldnenB3?oc=5
2023-07-28 07:00:00,Defesa de flamenguista diz que vai pedir revogação de prisão - Metrópoles,https://news.google.com/rss/articles/CBMingFBVV95cUxQRkd5YlRoT1piZDhZa3h2bWxXRHRxQnd2RDBfeXFGMFloeW1QaDllY2ZqTmliVVlRQ3NGdjNGY004QlZGY2xaM0h3SUVvdjktTF9uRURUVUZSdEw4LWZ0S19wanlkYlBqNlJGRDlFY1ZwRmo5TGF4c3JCeWptTzlOZGVCWlV4TnRKVG96eklOWTBuRFdUc0tUZFdpcmJtZw?oc=5
2023-07-25 07:00:00,Reconhecimento facial de estádio levou à prisão de torcedor do Flamengo - Metrópoles,https://news.google.com/rss/articles/CBMirAFBVV95cUxPQWdxTXBsWkJQVjFxMmdSME00SV93S1NRelhBRTNFVUZKWTNNWWdQTzY1X0l3eGw1QWljZVAtTWRNbkRBdXJTYTltM1B0aWtuRC05djlkeVJFMDZJRDU0VlhMdUg5bDM3M25xc2M4MHZnbVJHZmZucC1yMFA3aFFjd0pnWmVSWjFDZWVwZXVoWFdtVWJfWWstcEVLSlBVQUJQMGtiSnZnclBiSV9V?oc=5
2023-04-05 07:00:00,Riscos decorrentes do reconhecimento facial em espaços públicos - Consultor Jurídico,https://news.google.com/rss/articles/CBMisgFBVV95cUxPV1VVempGQVZ1VWtJWjlWUm5uMWI0dkt0M2VmS3NwQzBUNkZyVGZ3NEl6bUUtdHZsakNuR2EzcG9EeFYzMmlGZGJsU2NmdjBYcXM2WnIyMmVZV2pDVng5N1lYTkJrRU1uaEhjYUI1WEthLWRjMWlUTm9jbktuY05DMVNUNGJjNXJlN1c4Ulh3eUhuOHdCMEdDQjNsYXU3dld2M2VwLWs1TW5MNldHZmVuSXp3?oc=5
2023-03-03 08:00:00,Reconhecimento facial: prisões no Carnaval reacendem o debate de uma tecnologia com altas taxas de erros - Revista Afirmativa,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQSGgyVHhucFJPZDRUNld4azFnTXNWbmVEQkc5LVpnaEJSU3FKWTdobjZnamJmVDBOcjREbjgwWUhwa013WThFQ1B6WGw5NVp0UXdWXzlydFhubnJHMkt4Z1BnQkVsbGk0YzBDUWVPa0d1WkJ1YkJ5bDVQeTZOU2RhdGZQQUNranlLOFpRVE42Tk1SbGJtd2ZWZG5uSWlLcE1SdElHeTNYT0NzM01kWVoxWVduVkMzYXJfdnB4V0FURzBGOHVRcmFoclBfVDllWFZoaWZJ?oc=5
2022-12-13 08:00:00,"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras - CNTE-CUT",https://news.google.com/rss/articles/CBMipwFBVV95cUxNeHQ3c0pNcFZYeW54b2NnUExSX1JGal9pbXZVeUJMN0ZHdmtYekRWMWxJeHFZZE1IcHpYUmpNTXp1emludEVsVGlYVkNvNWVPdkZZVFQyMDBiM3RydF9SVGJfUnBMMG1FZDI4Rkg5OGhsV3BOTDNHUENhSThEUXpoNUVZczNzZkNYVFlncUJSLS1qYXFuUzhNbE11R3BrdVRSQ1RVaUhJMA?oc=5
2022-06-28 07:00:00,Projeto de lei pretende vetar uso de reconhecimento facial em espaços públicos de Porto Alegre - GZH,https://news.google.com/rss/articles/CBMilAJBVV95cUxNZVpILTJHcjNrNnNOckpDMXR6STRsLWdlekJOVEdPWUs4bEZjU2VTdENxOTRyZC1FX2RtLVAxMVNPcEt4bTJnR05jeEpjbjdVNDFOY0owMEV6ajJHR2I2TDVGSWozLWJkTG1OUWxoSnZlSGkzSlpIaDdaTHpoLTlZVTEwR1Ffeld4RnJjNktuZ1pfOGdOZXRLb1JZVjZYc2ppUkdMM3pZNmJLR0FIM3ZrQXZzRlRtb29ab0ZvT3Qtd1VEbk1LNkM1T214cXJueW5IaGNQMWJ2VzNqVDVNZ1Q0QWllYjlRdjJHd0JfYlZqUWtMYWhqQnR0MHhBaFRZMzFJSUNPV3hDc3RhN2dLVGYwa0MxT0U?oc=5
2022-01-12 08:00:00,80% das prisões errôneas por reconhecimento facial no RJ são de negros - Agência Brasil,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNWlUtdTd6YzVLRmZZcFNBbzNxeDI3ZzB0eGd2OUgtNXZIcnpxSzlDeEp5VjhkbENnbWhkWThhU3NYY09lRUU0aHFhSnVIQWI5REd2NU0tZkdaVVJNcXp0N2ZKenc1SV9sRzdIN2FidVFCblV6a2ZudEoxc0VsQWVMOV9jNnloOE5sSFRqY0VOMUljbWRBZXBsbzRsZEZ3NUJBTzUtOFBmbm5Pb2hYOENjZTNWT2pFakEzb3RzczZRdTdoZHFiakhDOEVkNHpOeWJ4cF9GOXlKeDJpZy1WZ3N3?oc=5
2022-01-01 08:00:00,Rubens Valente - Peritos alertam para prisões injustas geradas por 'comparações faciais' - UOL Notícias,https://news.google.com/rss/articles/CBMipwFBVV95cUxQWVhFNEVnWEpHUUZFdDdMSjExT290d0o0MEJBOHpTa3Q1TUd1NWRsRWVGdzZWT1FwenBnMmZHcmU0Ri0yLWp4Uy1GRGRfVmlMWExpTks2b2d6bGh6TWJBSE9OQmVweEwwX1hHLWV4YXpPSmtKSlNUcXo1b0ZQdGRUdUdUaUlHdHN6Ykw4ZGdCNGVaWlJrWGVJcS1odlRvcXRpQ3pSS0pRRQ?oc=5
2021-12-15 08:00:00,"'Disseram que eu era traficante', diz pedreiro preso injustamente - R7",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNLVFsWDBTSEY2UFFfdVI5NC1CbFhxWFRBaVNVRTVZeVoteGc2eXlzelllWXNnR09wWUNkaTk0U0NDVnNBa0lxZk1Vd2YyMXhoMXJoWjBjR0J5RFpfTTduZWlUNVB0YVZta1VYUFBkSlpQWkpaaGlUUWt4eHFvaVpaTTkya1NlUTJvckNHbGoxYU4wakE1Q0lRdDVZNGU2TDhUd1g1VHNpV0Q?oc=5
2021-11-18 08:00:00,Prisão indevida após reconhecimento por foto? Adivinhe a cor - mareonline.com.br,https://news.google.com/rss/articles/CBMijwFBVV95cUxPZDBwY2dicUl5T0syY0Vzd1N5aHI2YTIyNUpvTmRzR0VDWEV1U0dkb3FaeEJUQkpZRnhDaE9jVlZid2JfWjhRRVVnVEp1VE1DOUticlZTZkw1OEZaUnlRb3dMV0xJeks0OXNydHN2a3FZRTRyTmp1Xy1ERndkYnNiYl90LWJPN1ByZEVROGMtd9IBjwFBVV95cUxPZDBwY2dicUl5T0syY0Vzd1N5aHI2YTIyNUpvTmRzR0VDWEV1U0dkb3FaeEJUQkpZRnhDaE9jVlZid2JfWjhRRVVnVEp1VE1DOUticlZTZkw1OEZaUnlRb3dMV0xJeks0OXNydHN2a3FZRTRyTmp1Xy1ERndkYnNiYl90LWJPN1ByZEVROGMtdw?oc=5
2021-09-24 07:00:00,"Nos erros de reconhecimento facial, um “caso isolado” atrás do outro - Revista Piauí",https://news.google.com/rss/articles/CBMingFBVV95cUxOY1pjQWVHSU1LUXJqaTdvU3c0Z3JqNG5UcXdBemFkMXJPWDRzRDUzRzJBTUlfQzRnQkFmMUM3c0htei1UQUxROU1RbUFRYUtCSkdGVnVicTRHMUNDS3c1cnlYRWFhVjNzVkR3QnUzWDBZbEVORWtkTnp1ejdPc2NFU0JkT0dtMjhNOWVsb08zdW4wSW85TnNDOXRVOTNwd9IBowFBVV95cUxNX0xKU2xIWGpSM1RaenZaZEFUS185cWhWdXdwOWRjRng4VG1hRjBfc3hTUUVIbUtTLUVXbmRMM2RaeHkzbHpNWEJOZWR6OTdOem9ySDltQkRtN05yMW8wS0dHam9LSlJsVDdNcUpxXzZ4QTM1NVRLOGp6d0hyV3Rmb1J4NlRUVEJXRUJPTnNTUnpqQWJ5NUl2ckdGRkh5TWlieTBB?oc=5
2021-09-20 07:00:00,A Bahia está virando um laboratório de reconhecimento facial - Intercept Brasil,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQN0xWcmV4amljNFFDdFFPbVMtY0RLX1lFOXppckEyWktncTZfQXFBbHBKbnlEZzVZVV9GUUJ3TTdvQ09FVGctdUNpdUlzWkc2U3dSUlJxa29IbFhWQVN3TWl0U3Uya01McVE5VGRqTFIxajFhQ3pqX3hIb2tRZzlpM1l1NXNMeDJJM2Z4RGxCYktfTEtRNi1sTUx3Q0p6c0lDWkY5WERaZHBhV2NBc09jY2V1cmZ4djRDdmtxV0FqNWtiZmtwcE1sc1QxYVZzSmoz?oc=5
2021-08-05 07:00:00,"Homem apontado como ladrão por reconhecimento de foto 3x4 tenta provar inocência: 'Preto vai ser sempre acusado', diz pai - G1",https://news.google.com/rss/articles/CBMikwJBVV95cUxPVXpuVWpITFY5RDFMZzRRenNZUkx6V0x4cE1WamtzSFlralZHV3ZrV2dQZHItZWMtN1Ytck1LNFRrNDBBZWNySl9GYkJ6WTM1ZkY4VHpRUTNYVFNmcHMzb21TdTVWTS1Qb19yQ2h6dXI0RTRfVG5OSThYNm9iay1odHNnLXhJTzJWd1MzTkdKNE81a043MjYxRXk1ZTh3dzZ4OE5vUWZXYWRCd2ZMZF9meWlMTDMzQW5hNTk0bWQ2bWdBYk5OeWdoOXhPYjBDSEIteFVWQ0Z1TkVDNVIzckV4SGo0Mk8xdXA5bGRZcXR0ZFF5YTVZOTlIWFJuUnV1YmhxbkgteVZzM2ctekxMT0wtZVM2Y9IBogJBVV95cUxQUUtJVXo5V1hKc0NYQ0RjY2NMMENIZnMxc1JtMXc2TFhlZHMzdTh0Vk9nWFdGYzBIRGU3VmVkQXBkRkVITjB2SVFDdTA4d2xQWmxqX1ROY0k5emZySGs0QTFsMkJodHEwZ0pUcUlaR0RGX2drNTBaaTdsUWNaY21IakhfdEtJMkpPVnBCay1tLXViNjBCMGRfYkI5RFo1UkdWbGZ5eXpvZ1BTS080NWpaTWFZaGNFQ1lLaFhEZTNEU0VkaGRxa0VkZFpqb3ktM2h0MG8tVlhXMzk4X0duUlBtelQ4YURIU1hhVnpDZlpOX0t2WHJmcEFxbHdiLXd3OUdTV2R0T3VYQnVvQ3VsRG9hcjV6NVptUTJJdVU4aTBFbjNXQQ?oc=5
2021-05-18 07:00:00,Sistema Inteligente ajuda Polícia na prisão de quadrilha - Prefeitura de São José dos Campos,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQQkgwMWxTWmlBWFpVclZPS241eVJjQ0FzY3QxZUM3QlZHSWFTT2dPbTMxTjJtWXZ2SlNtc2Nzd0VpOVo3RHdXbGtYVE1rbTFaVUZfRlU3Qml0dUpLVTlSNmo3UHV5OW1Ta0laNVpVb2lGcjVEVHV3MXN4c2hpZEItUVM1STZMbDgwUkVBM0doUGViMFY5STdQTmJZYU9HaVhJZmh0cTRoOFE?oc=5
2021-05-03 07:00:00,EUA: Polícia prende inocente a partir de sistema de reconhecimento facial - CNN Brasil,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNd3AySW5QaktCVUxVSjdueTRGcElwRV9VdlJzUjhhMVdRc2FQQjNyQmlUWWxOaGtiSmxLVG5VYXlPODFlcUtYak9CR2psblFWRWFqTi1PYXlmR01JTGxRMzJ6WklSeFM1TVFJUlF3eG1NNV9pc1RDVDJQQzQtVDhISXlfTFI2R2xkdEhOdXRoTU1PMWpqTm5jd2lVTnZvYkhJUnNTTF9oVkhJNHNPdGk3RnR5b21HVVBv?oc=5
2021-04-26 07:00:00,Ação pede banimento da tecnologia de reconhecimento facial nos EUA - Consultor Jurídico,https://news.google.com/rss/articles/CBMilAFBVV95cUxQMWlKNDZvbV9RMFVQLThxcDJOZ3V5YVR2WWpGRkhpLW92SDA1OU56VFdFREVGUlZ1TnkzZjlHV0VLX1hGY0VDVk5vdE9UWHo1QnpsU3Mxam5MTzdNQU5NQ3VCVV9Xbi0tbXcwWXIzaERDOXR4blh6S2plbFUxRDBtejZ4cmowVXNObTRkU3ZXOTl0LTNM?oc=5
2021-01-12 08:00:00,Falha em reconhecimento facial leva homem à prisão nos EUA - Estadão,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOMFhwUS1BaDdhOW9SSFJTQ19zdkQyU09aeHRKMlBya2VLc3RYVnhKZ1lfVF8wQmpoMk1GVElXUm8zazA4eVJQTThGYllHSWN2d1YweGZua1FwUU5DMDZNcUVwNnNlYm1GRFJ2NUJEb25HcXYyUmVYdTJOcXJlQWI3VWpMWGU2RUJoZkdGZjM4SDNVWGFZSjR4VHliRTJmMW9nVHVuNDY2OHI1WTjSAbABQVVfeXFMTThoQkZaaDF2cXhBSnhFUUktOXpRTExvT3d4bVRmZzB2UFVOYjZNVkt6MGRWY2ZPWlFGX1BGWlNRRmpkam40UDdBMzVyRlZKbFZ0TEEtNEZTNW1zc1l6b3RKcmN2UzBYOGQ4SzFqN0RCRTF0YWxVeHNjNURTSDVZZjRJUVJvakZyQm9QbVQ2aUdnVnJFbHpLVHJ1c2ZaZm5VbFJMMWpNUi0xZWpCbldNcFQ?oc=5
2020-10-23 07:00:00,Reconhecimento facial registra grande procura ao retomar atendimento - tjmg.jus.br,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOa0dlUlBaamVTdHFiS0NLdExyTnBaRzBXeU5icjlORHFiYV95NGdPQmhnRXV2cWRjSGczSk14eldEajNaRHlsc3JKbUIzZk1KelRhRmxuNnVUa0RwMDY0ZUNhdHo3VzFYYURranN6QnJVODBZOVVsSjBFaFg2MlhmOVV4TW8tS01mdlVNdDZhLUxtXzgxYS1Nb0NyZ0pfc2xQYWJmTVQzeHkteEM3OGdLZzdLamNYeHlL?oc=5
2020-07-09 07:00:00,Prisão de Nº 1 de facção criminosa de Caucaia ocorreu por reconhecimento facial - Diário do Nordeste,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQWkhIMjBIcVRQcDVJYmJrMnVwSzEwdk9PQXBUUEFkb2pxNlBJdkpFSVpHb2VYclpSNmhRQ1czN29CakFMSjZSV3JoZ241eVEyRjNPOV9HenIzVjJuV0RFS2RMaWRyUmVQMzB4UGNCZzZMYW5qdllsdG5BVnZkZkZIa1l5TXR3Qk5mRTZxRkFPdEk5Z2ZhdGR0V08yY29nU2dCUWZvRGZBZ1NSdV92NDk2c0RsVjYyS2NhS1l2a0VLa2FONmtadmMtbXMxZEg2czl0MzZEU3R6TnFUUdIB3wFBVV95cUxPbWNCNzgwT3RNODlHeVJBSkRjX3cyS1o5Y2RKbGRKMmZlVFdaRVZ4NzJxd0pTZzE2ZTE3eUM5M3AxNDhMNTlZMk82NHNwanlNRng2a194SjZhcHhwRF9BQjg5d2p0Q1dPb0QxV1NsWEFIZ050WDE4bV9MZ04yX2E1UFpoVVl2eExqNFEyUHMyNnd3ZERTOHJ5NnpZY0hDM0E2dmZwdlV4Z2RMUDl6OVF3djJpcXJzbVVUa1NQblEybDlOSUh2MlBFZUl3T3R3VklUcXlRajFlUW5yTTVzdGJZ?oc=5
2020-06-25 07:00:00,"Sistema de reconhecimento facial erra, e homem negro é preso por engano - UOL",https://news.google.com/rss/articles/CBMiygFBVV95cUxPNUNBdDdUZGdLZFk1bll2WTlOSWZVRDlibW1xckEwTUplZkdyNVJVdjBmakRNVkptUHNrR1M1LXpTX3NJbFpKbkE2NFM0WWdkVC1mNEZ6c1RVZjhuMGFnWEZSbk9UNlUtTkNoUlRRbFdvczJsaWRnal9RSGhKR3Z5ZXM0OWlMbXo2a3RyMXJFaTU5MzJmb20wWHhibjRZS3lDckY3MEcydGtnRV9lSUp5cERlVzRVQUw1TUFuUFBUZHRyV1k0UWpQU0FR?oc=5
2019-11-21 08:00:00,"Exclusivo: levantamento revela que 90,5% dos presos por monitoramento facial no Brasil são negros - Intercept Brasil",https://news.google.com/rss/articles/CBMiigFBVV95cUxQQ0lGLVlfRmFDMGtCS3djRHNacEt6UnpuSzdibTBlamFqaXVNUlRLbnE3YlFVaDhkRVVUeXpnUW5JMWhNaEdRS1VQQTRFRmFGUFAxV0VEM1VYdmJ5QVAxWDlCNEx0UUNVS05GalZOY2E0eGFwX1Zwc2RvaG5VOUtGMWtmN25CNWJBdHc?oc=5
2018-08-03 07:00:00,Quando o reconhecimento facial chega ao processo penal - Consultor Jurídico,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVklIcjhDZXpwYkpuTVVUaFNNdWVEWFNYcTdhWVlHZHp4RHF2bDFTdG15RDZiOVFZeG9reDBRY1hlZXFzYzlINmxpZU9TTDkwUmRWYjFYcFFhQ2k1eTNkUzlES212cDg0bGNDRUIxbXlZYmRvVDFrekFPblF4YUlOdndJeEUxR2NZNWlwREo2NmtvbUdoS3VxRlZLLVhwaTd0MFFB?oc=5
2018-07-24 07:00:00,Sentenciados de BH passarão por reconhecimento facial - tjmg.jus.br,https://news.google.com/rss/articles/CBMipAFBVV95cUxQMXpfNkp1MnJudnJXRWJJLV9qTTBKRnR2c1hwaHBsTGNVRzlibE9kdTJmNGpkYlNkbk5FMC1qWUswODB1WGNYLVV4WkZEc0xFMnJhNXJZblhEb1g0aFpvUWNHMUJsclVJZ09rWWU3LW9JSWJhMUxwcllHd3RnUzlfMXpZOUZIUUU5WHFyMTFEb3NoY0wwN3pzTmNjSjk1dXFLTkIyZw?oc=5
2018-07-17 07:00:00,Câmeras em Vila Velha poderão identificar pessoas com mandado de prisão - A Gazeta,https://news.google.com/rss/articles/CBMirgFBVV95cUxPakVMdHFGSWhZWTBPN1U3dWd3OXFFU1hCMEozQTdLQll6cmpnZjdjUUlLY2R1aFpRN05NU29kRGxmci1NR1F2NTd5Zkl1ck5nLUZKM0NDakhwXzJsc20zSEVwa25jNmhfUXNJUzhsRVp3QlMwZldNTnp6WS12c3FHU3RSY1FRWWh4OWh3Rmh1bVJ6SEZINUpDd1Q3QTZ6Wlg1d1Y2OU9objdxeTVGUmc?oc=5
